"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Subsample","LowestTaxonomicLevelOfID","TaxaID","Nauplius","ObjectiveMagnification","OcularMagnification","MarksInOcularMicrometer_No."
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Genus","Conochilus","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-05-20 12:19:00,"10",0.1,1,"Tow","D","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Asplanchna","","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Species","K. bostoniensis","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.7
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochilus","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Calanoida","nauplius","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Asplanchna","","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.7
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",5.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Ceriodaphnia","","75x","10x",4.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Species","B. longirostris","","75x","10x",2.3
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",3.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",3.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Family","Cyclopidae","","75x","10x",2.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",1.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Genus","Conochiloides","","75x","10x",2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","A","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",3.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.7
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",3.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",2.5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",3.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",3.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",1.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",3.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","75x","10x",2.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Asplanchna","","75x","10x",1.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Asplanchna","","75x","10x",1.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Asplanchna","","75x","10x",1.5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",3.9
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Genus","Ceriodaphnia","","75x","10x",4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","B","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Calanoida","nauplius","75x","10x",1.6
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Ceriodaphnia","","75x","10x",3.8
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.2
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Ceriodaphnia","","75x","10x",3.4
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.5
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Keratella","","75x","10x",1.1
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Family","Cyclopidae","","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Order","Cyclopoida","nauplius","","10x",NA
"BVR",50,2024-07-22 09:58:00,"10",0.1,1,"Tow","C","Genus","Conochiloides","","75x","10x",1.2
